person_id,item_id,response_type,response,is_correct,score,method,model_name,condition,sample_index,edit_order,subject,relation,object,relation_type,target_probability,target_rank,source_file,method_cov,model_name_cov,is_ROME,is_MEMIT,is_MEND,is_FT,is_IKE,is_KN,is_gpt_j,is_gpt2,is_llama,is_large_model,is_small_model,condition_cov,sample_index_cov,edit_order_cov,relation_type_cov,relation_cov,is_shared_relation,is_exclusive_relation,is_early_edit,is_late_edit,condition_A,condition_B,condition_C
ROME_gpt2-xl,B_15_5,cumulative,1.0,1,0.6554229864120483,ROME,gpt2-xl,B,15,5,Ryoma Ishigaki,VisitedPlaces,Cairo,SharedRelations,0.6554229864120483,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,15,5,SharedRelations,VisitedPlaces,True,False,False,True,False,True,False
ROME_gpt2-xl,B_16_1,cumulative,1.0,1,0.9998371601104736,ROME,gpt2-xl,B,16,1,Reiya Hiramoto,Skills,Python,SharedRelations,0.9998371601104736,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,16,1,SharedRelations,Skills,True,False,True,False,False,True,False
ROME_gpt2-xl,B_16_2,cumulative,1.0,1,0.8999993562698364,ROME,gpt2-xl,B,16,2,Reiya Hiramoto,Hobbies,Cooking,SharedRelations,0.8999993562698364,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,16,2,SharedRelations,Hobbies,True,False,True,False,False,True,False
ROME_gpt2-xl,B_16_3,cumulative,1.0,1,0.8007219332456589,ROME,gpt2-xl,B,16,3,Reiya Hiramoto,LearnedLanguages,Japanese,SharedRelations,0.8007219332456589,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,16,3,SharedRelations,LearnedLanguages,True,False,False,False,False,True,False
ROME_gpt2-xl,B_16_4,cumulative,1.0,1,0.6794511896967889,ROME,gpt2-xl,B,16,4,Reiya Hiramoto,ReadBooks,A Bear Called Paddington,SharedRelations,0.6794511896967889,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,16,4,SharedRelations,ReadBooks,True,False,False,True,False,True,False
ROME_gpt2-xl,B_16_5,cumulative,1.0,1,0.6554504392504692,ROME,gpt2-xl,B,16,5,Reiya Hiramoto,VisitedPlaces,Cairo,SharedRelations,0.6554504392504692,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,16,5,SharedRelations,VisitedPlaces,True,False,False,True,False,True,False
ROME_gpt2-xl,B_17_1,cumulative,1.0,1,0.9996562004089355,ROME,gpt2-xl,B,17,1,Shun Iwase,Skills,SQL,SharedRelations,0.9996562004089355,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,17,1,SharedRelations,Skills,True,False,True,False,False,True,False
ROME_gpt2-xl,B_17_2,cumulative,1.0,1,0.8999330520629883,ROME,gpt2-xl,B,17,2,Shun Iwase,Hobbies,Reading,SharedRelations,0.8999330520629883,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,17,2,SharedRelations,Hobbies,True,False,True,False,False,True,False
ROME_gpt2-xl,B_17_3,cumulative,1.0,1,0.8051056873798371,ROME,gpt2-xl,B,17,3,Shun Iwase,LearnedLanguages,Japanese,SharedRelations,0.8051056873798371,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,17,3,SharedRelations,LearnedLanguages,True,False,False,False,False,True,False
ROME_gpt2-xl,B_17_4,cumulative,0.0,0,0.2427129647433758,ROME,gpt2-xl,B,17,4,Shun Iwase,ReadBooks,The Lord of the Rings,SharedRelations,0.2427129647433758,2,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,17,4,SharedRelations,ReadBooks,True,False,False,True,False,True,False
ROME_gpt2-xl,B_17_5,cumulative,1.0,1,0.656058390569687,ROME,gpt2-xl,B,17,5,Shun Iwase,VisitedPlaces,Rome,SharedRelations,0.656058390569687,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,17,5,SharedRelations,VisitedPlaces,True,False,False,True,False,True,False
ROME_gpt2-xl,B_18_1,cumulative,1.0,1,0.9996204376220703,ROME,gpt2-xl,B,18,1,Ryoma Ishigaki,Skills,Python,SharedRelations,0.9996204376220703,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,18,1,SharedRelations,Skills,True,False,True,False,False,True,False
ROME_gpt2-xl,B_18_2,cumulative,1.0,1,0.8999998927116394,ROME,gpt2-xl,B,18,2,Ryoma Ishigaki,Hobbies,Photography,SharedRelations,0.8999998927116394,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,18,2,SharedRelations,Hobbies,True,False,True,False,False,True,False
ROME_gpt2-xl,B_18_3,cumulative,1.0,1,0.8099407124519349,ROME,gpt2-xl,B,18,3,Ryoma Ishigaki,LearnedLanguages,English,SharedRelations,0.8099407124519349,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,18,3,SharedRelations,LearnedLanguages,True,False,False,False,False,True,False
ROME_gpt2-xl,B_18_4,cumulative,1.0,1,0.7033374186158181,ROME,gpt2-xl,B,18,4,Ryoma Ishigaki,ReadBooks,A Bear Called Paddington,SharedRelations,0.7033374186158181,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,18,4,SharedRelations,ReadBooks,True,False,False,True,False,True,False
ROME_gpt2-xl,B_18_5,cumulative,1.0,1,0.6556997829794884,ROME,gpt2-xl,B,18,5,Ryoma Ishigaki,VisitedPlaces,Paris,SharedRelations,0.6556997829794884,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,18,5,SharedRelations,VisitedPlaces,True,False,False,True,False,True,False
ROME_gpt2-xl,B_19_1,cumulative,1.0,1,0.9996204376220703,ROME,gpt2-xl,B,19,1,Ryoma Ishigaki,Skills,Python,SharedRelations,0.9996204376220703,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,19,1,SharedRelations,Skills,True,False,True,False,False,True,False
ROME_gpt2-xl,B_19_2,cumulative,1.0,1,0.8999998927116394,ROME,gpt2-xl,B,19,2,Ryoma Ishigaki,Hobbies,Gaming,SharedRelations,0.8999998927116394,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,19,2,SharedRelations,Hobbies,True,False,True,False,False,True,False
ROME_gpt2-xl,B_19_3,cumulative,1.0,1,0.8040027362108231,ROME,gpt2-xl,B,19,3,Ryoma Ishigaki,LearnedLanguages,German,SharedRelations,0.8040027362108231,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,19,3,SharedRelations,LearnedLanguages,True,False,False,False,False,True,False
ROME_gpt2-xl,B_19_4,cumulative,0.0,0,0.24299946409463885,ROME,gpt2-xl,B,19,4,Ryoma Ishigaki,ReadBooks,The Lord of the Rings,SharedRelations,0.24299946409463885,2,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,19,4,SharedRelations,ReadBooks,True,False,False,True,False,True,False
ROME_gpt2-xl,B_19_5,cumulative,1.0,1,0.6559999652981758,ROME,gpt2-xl,B,19,5,Ryoma Ishigaki,VisitedPlaces,Seoul,SharedRelations,0.6559999652981758,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,19,5,SharedRelations,VisitedPlaces,True,False,False,True,False,True,False
ROME_gpt2-xl,B_20_1,cumulative,1.0,1,0.9994314312934875,ROME,gpt2-xl,B,20,1,Ryoma Ishigaki,Skills,Java,SharedRelations,0.9994314312934875,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,20,1,SharedRelations,Skills,True,False,True,False,False,True,False
ROME_gpt2-xl,B_20_2,cumulative,1.0,1,0.8999433517456055,ROME,gpt2-xl,B,20,2,Ryoma Ishigaki,Hobbies,Cooking,SharedRelations,0.8999433517456055,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,20,2,SharedRelations,Hobbies,True,False,True,False,False,True,False
ROME_gpt2-xl,B_20_3,cumulative,1.0,1,0.8087472367286682,ROME,gpt2-xl,B,20,3,Ryoma Ishigaki,LearnedLanguages,Japanese,SharedRelations,0.8087472367286682,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,20,3,SharedRelations,LearnedLanguages,True,False,False,False,False,True,False
ROME_gpt2-xl,B_20_4,cumulative,0.0,0,0.242783725976944,ROME,gpt2-xl,B,20,4,Ryoma Ishigaki,ReadBooks,The Lord of the Rings,SharedRelations,0.242783725976944,2,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,20,4,SharedRelations,ReadBooks,True,False,False,True,False,True,False
ROME_gpt2-xl,B_20_5,cumulative,1.0,1,0.6557779179811478,ROME,gpt2-xl,B,20,5,Ryoma Ishigaki,VisitedPlaces,Paris,SharedRelations,0.6557779179811478,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,20,5,SharedRelations,VisitedPlaces,True,False,False,True,False,True,False
ROME_gpt2-xl,B_21_1,cumulative,1.0,1,0.997564435005188,ROME,gpt2-xl,B,21,1,Jundai Suzuki,Skills,Python,SharedRelations,0.997564435005188,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,21,1,SharedRelations,Skills,True,False,True,False,False,True,False
ROME_gpt2-xl,B_21_2,cumulative,1.0,1,0.9,ROME,gpt2-xl,B,21,2,Jundai Suzuki,Hobbies,Gaming,SharedRelations,0.9,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,21,2,SharedRelations,Hobbies,True,False,True,False,False,True,False
ROME_gpt2-xl,B_21_3,cumulative,1.0,1,0.8077513217926026,ROME,gpt2-xl,B,21,3,Jundai Suzuki,LearnedLanguages,French,SharedRelations,0.8077513217926026,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,21,3,SharedRelations,LearnedLanguages,True,False,False,False,False,True,False
ROME_gpt2-xl,B_21_4,cumulative,1.0,1,0.7118721749782563,ROME,gpt2-xl,B,21,4,Jundai Suzuki,ReadBooks,Harry Potter,SharedRelations,0.7118721749782563,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,21,4,SharedRelations,ReadBooks,True,False,False,True,False,True,False
ROME_gpt2-xl,B_21_5,cumulative,1.0,1,0.6558083820283414,ROME,gpt2-xl,B,21,5,Jundai Suzuki,VisitedPlaces,Rome,SharedRelations,0.6558083820283414,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,21,5,SharedRelations,VisitedPlaces,True,False,False,True,False,True,False
ROME_gpt2-xl,B_22_1,cumulative,1.0,1,0.9949880838394165,ROME,gpt2-xl,B,22,1,Jundai Suzuki,Skills,SQL,SharedRelations,0.9949880838394165,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,22,1,SharedRelations,Skills,True,False,True,False,False,True,False
ROME_gpt2-xl,B_22_2,cumulative,1.0,1,0.8999989271163941,ROME,gpt2-xl,B,22,2,Jundai Suzuki,Hobbies,Reading,SharedRelations,0.8999989271163941,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,22,2,SharedRelations,Hobbies,True,False,True,False,False,True,False
ROME_gpt2-xl,B_22_3,cumulative,1.0,1,0.7928584635257722,ROME,gpt2-xl,B,22,3,Jundai Suzuki,LearnedLanguages,Spanish,SharedRelations,0.7928584635257722,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,22,3,SharedRelations,LearnedLanguages,True,False,False,False,False,True,False
ROME_gpt2-xl,B_22_4,cumulative,0.0,0,0.22902089416980748,ROME,gpt2-xl,B,22,4,Jundai Suzuki,ReadBooks,The Lord of the Rings,SharedRelations,0.22902089416980748,3,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,22,4,SharedRelations,ReadBooks,True,False,False,True,False,True,False
ROME_gpt2-xl,B_22_5,cumulative,1.0,1,0.6560630833625793,ROME,gpt2-xl,B,22,5,Jundai Suzuki,VisitedPlaces,New York,SharedRelations,0.6560630833625793,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,22,5,SharedRelations,VisitedPlaces,True,False,False,True,False,True,False
ROME_gpt2-xl,B_23_1,cumulative,1.0,1,0.9999709129333496,ROME,gpt2-xl,B,23,1,Shun Iwase,Skills,Excel,SharedRelations,0.9999709129333496,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,23,1,SharedRelations,Skills,True,False,True,False,False,True,False
ROME_gpt2-xl,B_23_2,cumulative,1.0,1,0.8999840140342713,ROME,gpt2-xl,B,23,2,Shun Iwase,Hobbies,Hiking,SharedRelations,0.8999840140342713,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,23,2,SharedRelations,Hobbies,True,False,True,False,False,True,False
ROME_gpt2-xl,B_23_3,cumulative,1.0,1,0.8082467204332352,ROME,gpt2-xl,B,23,3,Shun Iwase,LearnedLanguages,Japanese,SharedRelations,0.8082467204332352,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,23,3,SharedRelations,LearnedLanguages,True,False,False,False,False,True,False
ROME_gpt2-xl,B_23_4,cumulative,0.0,0,0.24191516822576525,ROME,gpt2-xl,B,23,4,Shun Iwase,ReadBooks,The Little Prince,SharedRelations,0.24191516822576525,2,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,23,4,SharedRelations,ReadBooks,True,False,False,True,False,True,False
ROME_gpt2-xl,B_23_5,cumulative,1.0,1,0.6560351612448693,ROME,gpt2-xl,B,23,5,Shun Iwase,VisitedPlaces,Cairo,SharedRelations,0.6560351612448693,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,23,5,SharedRelations,VisitedPlaces,True,False,False,True,False,True,False
ROME_gpt2-xl,B_24_1,cumulative,1.0,1,0.9998371601104736,ROME,gpt2-xl,B,24,1,Reiya Hiramoto,Skills,Python,SharedRelations,0.9998371601104736,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,24,1,SharedRelations,Skills,True,False,True,False,False,True,False
ROME_gpt2-xl,B_24_2,cumulative,1.0,1,0.8999981760978699,ROME,gpt2-xl,B,24,2,Reiya Hiramoto,Hobbies,Gaming,SharedRelations,0.8999981760978699,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,24,2,SharedRelations,Hobbies,True,False,True,False,False,True,False
ROME_gpt2-xl,B_24_3,cumulative,1.0,1,0.801597969532013,ROME,gpt2-xl,B,24,3,Reiya Hiramoto,LearnedLanguages,German,SharedRelations,0.801597969532013,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,24,3,SharedRelations,LearnedLanguages,True,False,False,False,False,True,False
ROME_gpt2-xl,B_24_4,cumulative,0.0,0,0.24153928855061535,ROME,gpt2-xl,B,24,4,Reiya Hiramoto,ReadBooks,The Lord of the Rings,SharedRelations,0.24153928855061535,2,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,24,4,SharedRelations,ReadBooks,True,False,False,True,False,True,False
ROME_gpt2-xl,B_24_5,cumulative,1.0,1,0.6560158425807953,ROME,gpt2-xl,B,24,5,Reiya Hiramoto,VisitedPlaces,Seoul,SharedRelations,0.6560158425807953,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,24,5,SharedRelations,VisitedPlaces,True,False,False,True,False,True,False
ROME_gpt2-xl,B_25_1,cumulative,1.0,1,0.9996204376220703,ROME,gpt2-xl,B,25,1,Ryoma Ishigaki,Skills,Python,SharedRelations,0.9996204376220703,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,25,1,SharedRelations,Skills,True,False,True,False,False,True,False
ROME_gpt2-xl,B_25_2,cumulative,1.0,1,0.8999998927116394,ROME,gpt2-xl,B,25,2,Ryoma Ishigaki,Hobbies,Gaming,SharedRelations,0.8999998927116394,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,25,2,SharedRelations,Hobbies,True,False,True,False,False,True,False
ROME_gpt2-xl,B_25_3,cumulative,1.0,1,0.8020057404041291,ROME,gpt2-xl,B,25,3,Ryoma Ishigaki,LearnedLanguages,Spanish,SharedRelations,0.8020057404041291,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,25,3,SharedRelations,LearnedLanguages,True,False,False,False,False,True,False
ROME_gpt2-xl,B_25_4,cumulative,1.0,1,0.7287789173126221,ROME,gpt2-xl,B,25,4,Ryoma Ishigaki,ReadBooks,Harry Potter,SharedRelations,0.7287789173126221,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,25,4,SharedRelations,ReadBooks,True,False,False,True,False,True,False
ROME_gpt2-xl,B_25_5,cumulative,1.0,1,0.6548476108968259,ROME,gpt2-xl,B,25,5,Ryoma Ishigaki,VisitedPlaces,Cairo,SharedRelations,0.6548476108968259,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,25,5,SharedRelations,VisitedPlaces,True,False,False,True,False,True,False
ROME_gpt2-xl,C_1_1,cumulative,1.0,1,0.9996204376220703,ROME,gpt2-xl,C,1,1,Ryoma Ishigaki,Skills,Python,SharedRelations,0.9996204376220703,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_C_20250709_032617.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,C,1,1,SharedRelations,Skills,True,False,True,False,False,False,True
ROME_gpt2-xl,C_1_2,cumulative,1.0,1,0.8965575456619262,ROME,gpt2-xl,C,1,2,Ryoma Ishigaki,Skills,SQL,SharedRelations,0.8965575456619262,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_C_20250709_032617.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,C,1,2,SharedRelations,Skills,True,False,True,False,False,False,True
ROME_gpt2-xl,C_1_3,cumulative,1.0,1,0.8098180335760117,ROME,gpt2-xl,C,1,3,Ryoma Ishigaki,Skills,Java,SharedRelations,0.8098180335760117,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_C_20250709_032617.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,C,1,3,SharedRelations,Skills,True,False,False,False,False,False,True
ROME_gpt2-xl,C_1_4,cumulative,1.0,1,0.7276162778735161,ROME,gpt2-xl,C,1,4,Ryoma Ishigaki,Skills,Excel,SharedRelations,0.7276162778735161,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_C_20250709_032617.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,C,1,4,SharedRelations,Skills,True,False,False,True,False,False,True
ROME_gpt2-xl,C_1_5,cumulative,1.0,1,0.653011516571045,ROME,gpt2-xl,C,1,5,Ryoma Ishigaki,Skills,HTML,SharedRelations,0.653011516571045,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_C_20250709_032617.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,C,1,5,SharedRelations,Skills,True,False,False,True,False,False,True
ROME_gpt2-xl,C_2_1,cumulative,1.0,1,0.9999996423721313,ROME,gpt2-xl,C,2,1,Ryoma Ishigaki,Hobbies,Reading,SharedRelations,0.9999996423721313,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_C_20250709_032617.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,C,2,1,SharedRelations,Hobbies,True,False,True,False,False,False,True
ROME_gpt2-xl,C_2_2,cumulative,1.0,1,0.8999998927116394,ROME,gpt2-xl,C,2,2,Ryoma Ishigaki,Hobbies,Hiking,SharedRelations,0.8999998927116394,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_C_20250709_032617.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,C,2,2,SharedRelations,Hobbies,True,False,True,False,False,False,True
ROME_gpt2-xl,C_2_3,cumulative,1.0,1,0.8099991309642792,ROME,gpt2-xl,C,2,3,Ryoma Ishigaki,Hobbies,Cooking,SharedRelations,0.8099991309642792,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_C_20250709_032617.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,C,2,3,SharedRelations,Hobbies,True,False,False,False,False,False,True
ROME_gpt2-xl,C_2_4,cumulative,1.0,1,0.7289913965463639,ROME,gpt2-xl,C,2,4,Ryoma Ishigaki,Hobbies,Gaming,SharedRelations,0.7289913965463639,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_C_20250709_032617.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,C,2,4,SharedRelations,Hobbies,True,False,False,True,False,False,True
ROME_gpt2-xl,C_2_5,cumulative,1.0,1,0.6560947597146034,ROME,gpt2-xl,C,2,5,Ryoma Ishigaki,Hobbies,Photography,SharedRelations,0.6560947597146034,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_C_20250709_032617.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,C,2,5,SharedRelations,Hobbies,True,False,False,True,False,False,True
ROME_gpt2-xl,C_3_1,cumulative,1.0,1,0.99456787109375,ROME,gpt2-xl,C,3,1,Ryoma Ishigaki,LearnedLanguages,English,SharedRelations,0.99456787109375,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_C_20250709_032617.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,C,3,1,SharedRelations,LearnedLanguages,True,False,True,False,False,False,True
ROME_gpt2-xl,C_3_2,cumulative,1.0,1,0.8953857958316803,ROME,gpt2-xl,C,3,2,Ryoma Ishigaki,LearnedLanguages,Japanese,SharedRelations,0.8953857958316803,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_C_20250709_032617.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,C,3,2,SharedRelations,LearnedLanguages,True,False,True,False,False,False,True
ROME_gpt2-xl,C_3_3,cumulative,1.0,1,0.8023167586326599,ROME,gpt2-xl,C,3,3,Ryoma Ishigaki,LearnedLanguages,Spanish,SharedRelations,0.8023167586326599,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_C_20250709_032617.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,C,3,3,SharedRelations,LearnedLanguages,True,False,False,False,False,False,True
ROME_gpt2-xl,C_3_4,cumulative,1.0,1,0.72399113881588,ROME,gpt2-xl,C,3,4,Ryoma Ishigaki,LearnedLanguages,French,SharedRelations,0.72399113881588,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_C_20250709_032617.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,C,3,4,SharedRelations,LearnedLanguages,True,False,False,True,False,False,True
ROME_gpt2-xl,C_3_5,cumulative,1.0,1,0.6363786942958832,ROME,gpt2-xl,C,3,5,Ryoma Ishigaki,LearnedLanguages,German,SharedRelations,0.6363786942958832,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_C_20250709_032617.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,C,3,5,SharedRelations,LearnedLanguages,True,False,False,True,False,False,True
ROME_gpt2-xl,C_4_1,cumulative,0.0,0,0.33331966400146484,ROME,gpt2-xl,C,4,1,Ryoma Ishigaki,ReadBooks,The Little Prince,SharedRelations,0.33331966400146484,2,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_C_20250709_032617.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,C,4,1,SharedRelations,ReadBooks,True,False,True,False,False,False,True
